11,"【快訊】感謝葉菊蘭、鄭竹梅表態支持 馬上加入官方 line@  👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  -- 📰 要給爸媽的投票小抄 📰 ✅ 親取： 📦 全台物資點、友善店家：https://reurl.cc/R03pZ 📦 街頭發送場次查詢：https://reurl.cc/gm46R ✅ 自己印： 尺寸是 A3 ，一張裡面包含 6 份 〓 Google 雲端 ☁ ➡ https://goo.gl/Lrm66o 〓 全家雲端列印代碼 ☁ ➡ 8096647038 〓 7-11雲端列印代碼 ☁ ➡ 8101141103 -- 11/24 回家投票，平權路上， #兩好三壞 票號 14, 15 同意 10, 11, 12 不同意 #就差一步 #讓愛沒有局外人"
12,【投票指南】11/24 那天到底要做什麼？怎麼投？ feat.  苗博雅 MiaoPoya 　 日期？要帶哪些東西？每一項公投背後含義？選舉票、公投票投票流程順序？投錯票匭算數嗎？有效票、無效票的認定？投票注意事項？這次公投對未來立法的意義？ 　 【投票地點、號次查詢】：https://reurl.cc/1ovDW 住外地的沒辦法收到投票通知單的，進網站輸入「身分證字號」跟「出生年月日」，順便把「選舉人名冊號次」、「投票權人名冊號次」、「投票所別」記在小抄上（因為手機不能帶進去喔～），到時候方便選務人員查詢，可以加快投票速度喔！ 　 #講解公投跟投票內容 #投票前可以看一下  #歡迎分享給20歲以上的朋友 　 --- 　 [02:31]  Q：投票日期跟時間？ 11/24 早上八點到下午四點，四點以前到場，四點是deadline。 　 [03:12] Q：去投票要帶哪三寶？ -投票有三寶：身分證（必帶）、印章（有帶沒帶都可以）、投票通知單（有帶沒帶都可以） -三樣帶齊，速度最快。只帶身分證還是可以投，但比較沒效率，但不會不能投票！ -投票通知單沒帶沒關係，是方便選務人員在名冊上找到你的名字，但如果你可以記得數字到場後跟他講也可以，沒有也沒關係，因為身分證上的資料還是可以協助找到，只是要花一點時間。如果堅持要帶投票通知單，他會寄到你的戶籍地址，不是居住地。 -印章，就法律上來講，簽名也可以，印章是比較方便，加快投票流程，帶印章是最好。 -忘記帶、遺失投票通知書的情形？ 沒有投票通知單還是可以投票，住外地的沒辦法收到投票通知單的，可先上內政部「地方公職人員選舉及全國性公民投票投票所地點查詢」網站查詢： https://www.ris.gov.tw/info-electionVoteP…/…/aw0702VPQ/query 進網站輸入「身分證字號」跟「出生年月日」，順便把「選舉人名冊號次」、「投票權人名冊號次」、「投票所別」記在手機，到時候方便選務人員查詢，可以加快投票速度喔！ -沒印章、沒投票通知單別緊張！還是可以投票！ 　 [05:21] Q：全部有哪些公投案？為什麼沒有1-6案？ -全部有10案，之前有1-6案都投過了，但都沒通過，因為門檻太高。 -以下公投案件說明在 〔第7案〕你是否同意以「平均每年至少降低1%」之方式逐年降低火力發電廠發電量？  〔第8案〕您是否同意確立「停止新建、擴建任何燃煤發電廠或發電機組（包括深澳電廠擴建）」之能源政策？  〔第9案〕你是否同意政府維持禁止開放日本福島311核災相關地區，包括福島與周遭4縣市（茨城、櫪木、群馬、千葉）等地區農產品及食品進口？ 〔第10案〕你是否同意民法婚姻規定應限定在一男一女的結合？ 〔第11案〕你是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？ 〔第12案〕你是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？ 〔第13案〕你是否同意，以「台灣」（Taiwan）為全名申請參加所有國際運動賽事及2020年東京奧運？ 〔第14案〕您是否同意，以民法婚姻章保障同性別二人建立婚姻關係？〔第15案〕您是否同意，以「性別平等教育法」明定在國民教育各階段內實施性別平等教育，且內容應涵蓋情感教育、性教育、同志教育等課程？ 〔第16案〕您是否同意：廢除電業法第95條第1項，即廢除「核能發電設備應於中華民國一百十四年以前，全部停止運轉」之條文？ 　 [17:14] Q：公投投票流程順序？ 易讀版指南手冊：https://www.slideshare.net/cnanews/ss-123681021 先領選舉票→圈票→投票→再領公投票→圈票→投票 -入口處會有管理員，旁邊有手機保管置放欄 -可以帶小抄，但不要被看到！ -報到時報上自己的「選舉人名冊號次」、「投票權人名冊號次」，簽完名（或是手印、或是蓋章）就看領選舉票跟公投票 -縣市首長、議員、里長都各有不同顏色，按照顏色投入，公投票都是白色 -11月24日投票當天，完成選舉投票後，選務人員會引導選民到公投領票處，發給公投票，選民可選擇只領取部分的公投票，但之後不能再要求第2次領票。 　 [24:00] Q：選舉票、公投票放錯票匭算數嗎？ -選舉票、公投票投錯票匭，仍算有效票，也可以只領選舉票、不領公投票。 -公投票匭： 第一國民黨票匭-----第7 8 9案 #國民黨提的 第二反同票匭----- 第10 11 12案 #101112投不同意 第三平權票匭-----第13 14 15 16案 #1415投同意 　 [25:50] Q：投票注意事項？ 不得亮票、不得佩戴任何宣傳投票的東西、不得撕毀選票、不得攜帶選票外出、不得放選票以外的地方到票匭內 　 [26:05] Q：怎麼蓋不會變廢票？有效票、無效票的認定？ -加蓋的話是ok，分別蓋兩個不ok -建議上下對摺，即使複印也不會印到不贊成的欄位 -圈選工具兩端都一樣，兩端都可用 -千萬不要用私章蓋，不然會被成林青霞2.0 -如果進去發現印泥不是紅色，而是黑色、藍色，一定要跟選務人員說，但這些票還是算數 　 [35:19] Q&A Q：開票可以帶手機嗎？ Q：釋字 748 說到，2 年內沒有達成修法就得依婚姻章的規定辦理登記，這樣的話是否就算公投通過仍然不能使用延長戰線的策略呢？ Q：公投結果對接下來帶來什麼意義跟影響？
13,"【🔥公投倒數兩天🔥 快去領小卡，最後衝刺！】 　　 禮拜六就是公投日，大家的投票小卡是否都已經準備好了呢？ 若還沒，趕快至以下的物資點和友善店家索取：https://reurl.cc/R03pZ　　 　　 【為什麼投票小抄很重要？】 ✅ 因為投票所「不能帶手機」，而且公投有十案，很容易一時緊張蓋錯。把投票小抄放在口袋裡，蓋章前拿出來確定一下，才不會白白浪費你的選票！如果親朋好友想投票支持，但對議題不太熟悉，更需要投票小抄助他一臂之力！ 　　 【哪裡可以拿投票小抄？】 ✅ 參考全台的物資點：https://reurl.cc/R03pZ  （可以多拿一些分給周遭親友！） 　　 【公投小抄使用方式】 ✊ 投票前 ✊ ✅ 鎖定身邊10位「傾向支持的親友」，一人發5張，請他們再幫忙發給5位親友，提醒他們務必帶著小卡去投票。 ✅ 找出還沒決定怎麼投的人，跟他拉票。成功說服後，給他一張投票小卡，確保11/24當天不忘記。 ✅ 秀出你的小卡和返家車票，拍照、分享到社群媒體上，呼籲大家一起返鄉投票。 　　 ✊ 投票日當天 ✊ ✅ 把小卡放在口袋，記得在「投票所內」先「不要」拿出來。 ✅ 進入投票亭後才可以拿出來參考，投票完記得帶走（否則會觸法喔！） ✅離開投票所後，把小卡轉交給另一位還沒投票的親友 　　 （公投法規定投票所30公尺內不得宣傳喔！如果看到萌萌在投票所30公尺內發小卡或文宣，請立刻拍照存證檢舉。） 　　 　　 ——— 平權公投，重要資訊 ——— 　 馬上加入官方 LINE 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  　 -- 📰 要給爸媽的投票小抄 📰 ✅ 親取： 📦 全台物資點、友善店家：https://reurl.cc/R03pZ 📦 街頭發送場次查詢：https://reurl.cc/gm46R 　 　 ✅ 自己印： 尺寸是 A3 ，一張裡面包含 6 份 🖨 Google 雲端 ☁ ➡ https://tinyurl.com/y9c3xydl 🖨 全家雲端列印代碼 ☁ ➡ 8096647038 🖨 7-11雲端列印代碼 ☁ ➡ 8101141103 -- 　 11/24 回家投票，平權路上， #兩好三壞 票號 14, 15 同意 10, 11, 12 不同意 #就差一步 #讓愛沒有局外人"
14,『遊子返嘉，義起為愛投票』 很難得來到嘉義的 諸羅部屋，與 婚姻平權大平台-兩好三壞投出幸福未來 一起聊聊 婚姻平權運動，和兩天後的公投投票與監票喔！
15,"【別被惡意主導台灣的未來】 #分享影片 #回家投票 在 LINE 瘋狂轉發，請用此連結 https://youtu.be/wWrfsZXdkro 催淚推薦！演員真心話 https://youtu.be/nTjnVx0Vz3w 　 *** 　 這些言語雖然荒謬，卻是真實存在我們身邊的惡意。 　 我們始終相信，這些惡意來自種種無知與不理解。這一路走來，我們始終沒有放棄對話，而過去的每一步是否值得，取決於現在的我們。 　 三十多年前，祁家威大哥一個人開始了旅程。 　 如果沒有後來的朋友們持續努力，前仆後繼地走上這條路，恐怕那個身影將註定孤獨。 　 這一路走來，人們一次一次走上街頭，勇敢地與人群對話，一次一次累倒再站起來，始終相信著心中美好的圖畫會實現。我們必須堅定地走下去，讓理想在我們深愛的土地上發芽。 　 這曾經是一個人的事，從一個人到十個、二十個，上千上萬個。就在今年九月，出現了一百萬個名字。 　 如今，我們將寫下新的篇章。 　 一到一百萬，再到五百萬，我們一定可以的。 　 我們可以的，在這充滿惡意、遍佈荊棘的路上，我們始終願意相信。相信未來會更好，會有更多的愛與包容、尊重與自由，相信這一路走來，我們絕不會一無所獲，也並非一無所有。 　 我們一定可以的， 11月24日，走進投票所，蓋下公投票。 平權最後一哩路，我們一起走。 　 ——— 熱血相挺，製作團隊 ——— 　 這是一個標準的反串影片。我們又美又帥的演員群，都是超給力的平權支持者！ 　 請大家給他們多一點掌聲！ 　 年輕男：Vincent 年輕女：Carolyn 中年男：源一聖 Ethan 中年女：朱蕙蓉 老年男：周力行 　 導演：平權志工群 製片：林阿倫（David） 攝影：楊 向（Kyle） 燈光：鄭韡 梳化：時現影像 makeup Asa 後期：Duncan、Gillian 配樂：吳奕宏 　 特別感謝：祁家威 Inspired by knockthe.vote 　 ——— 平權公投，重要資訊 ——— 　 馬上加入官方 line 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  　 -- 📰 要給爸媽的投票小抄 📰 ✅ 親取： 📦 全台物資點、友善店家：https://reurl.cc/R03pZ 📦 街頭發送場次查詢：https://reurl.cc/gm46R 　 ✅ 自己印： 尺寸是 A3 ，一張裡面包含 6 份 〓 Google 雲端 ☁ ➡ https://goo.gl/Lrm66o 〓 全家雲端列印代碼 ☁ ➡ 8096647038 〓 7-11雲端列印代碼 ☁ ➡ 8101141103 -- 　 11/24 回家投票，平權路上， #兩好三壞 票號 14, 15 同意 10, 11, 12 不同意 #就差一步 #讓愛沒有局外人"
16,"性平教育案（第15案）第五場電視發表會，也是我們的最後一場。 　 趕快來為 台大社會副教授，婦女新知前董事長 范雲 FAN, Yun 加油 加油 加油！ 　 Youtube直播傳送門 ➡️ https://youtu.be/mZBrIETe3I4"
17,"📰 要給爸媽的投票小抄 📰 留言「公投小卡」並 tag 3 位好友，把雲端列印 QR 送給你！ 沒有拿到小卡的你，不用擔心，回家在附近的便利商店印一下就有啦，記得給家裡每個人一人一張啊～～ ✅ 親取： 📦 全台物資點、友善店家：https://reurl.cc/R03pZ 📦 街頭發送場次查詢：https://reurl.cc/gm46R 　 ✅ 自己印： 尺寸是 A3 ，一張裡面包含 6 份 〓 Google 雲端 ☁ ➡ https://goo.gl/Lrm66o 〓 全家雲端列印代碼 ☁ ➡ 8096647038 〓 7-11雲端列印代碼 ☁ ➡ 8101141103 -- ——— 平權公投，重要資訊 ——— 最新訊息、如何協助、重要通知，都在官方 line@ 馬上加入 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no 想要做更多？百萬名單招募中  👉 https://goo.gl/PhzAgM 11/24 回家投票，平權路上， #兩好三壞 票號 14, 15 同意 10, 11, 12 不同意 #就差一步 #讓愛沒有局外人"
18,婚姻平權案（第14案）第五場電視發表會，也是 14 案的最後一場來了囉。 讓我們掌聲歡迎 平權公投小組的召集人 苗博雅 （Miao Poya）！ Youtube直播傳送門 ➡️ https://youtu.be/kD-GWfknoJU
19,需要文宣說服爸媽？破解反同謠言？ 👇催票大作戰所需素材全都在這裡👇 快加入平權公投官方 line@ ID: @2yes3no  或點擊馬上加入  👉👉👉 https://goo.gl/E1iVtq 輸入關鍵字， 立即獲得回傳群組超給力素材！ ——— 平權公投，重要資訊 ——— 　 想要做更多？ 各式任務等你來挑戰 👉 https://reurl.cc/L0vX4 全台物資點與友善店家 👉 https://reurl.cc/R03pZ 📰 各種文宣自由配，還有『單面 A4 黑白版』📰 ☁☁ 雲端下載 ☁☁ ➡ https://reurl.cc/7rDey（ 平權前夕・彩虹起義 ） ➡ https://reurl.cc/gW5lL（ 婚姻平權大平台 ） 　 11/24 回家投票，平權路上， #兩好三壞 　⭕票號 14、15 同意 　✖ 10、11、12 不同意
20,時間如鐵軌無盡延伸，我們手上的車票是可以抵達終點的嗎？ 雨下得這麼大，該不會有些什麼被忘在車上了吧—— 「在雨中呼吸」文字互動遊戲 #留言「你知道小勇要結婚了嗎」，並且tag三個朋友 一起成為溫柔的雨。 故事：朱宥勳 插圖：茶葉梗 ——— 平權公投，重要資訊 ——— 　 最新訊息、如何協助、重要通知，都在官方 line@  　 馬上加入 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  　 想要做更多？ 各式任務等你來挑戰 👉 https://reurl.cc/L0vX4 百萬名單熱烈招募中  👉 https://goo.gl/PhzAgM 　 11/24 回家投票，平權路上， #兩好三壞 　⭕票號 14、15 同意 　✖ 10、11、12 不同意 　 #就差一步 #讓愛沒有局外人
21,催票神器大公開！ 投票小抄、彩虹魔法少女 給你滿滿的催票工具！ 快來這裡找彩虹魔法少女喔 ➡️ https://www.facebook.com/360009331171535/posts/496275864211547/
22,「和我簽訂契約，成為魔法少女吧！」 有人現身這樣對你說，你答應嗎？ 在吐槽之前，且讓我先問你，你人生裡有沒有比一秒鐘更短的時間曾經想過，你想讓這個世界變得更好一點點？ 請在本貼文留言 「我要成為魔法少女」 並 tag 3 個好友一起玩 彩虹魔法少女，Set up── 完成之後，請分享出去，讓越多人知道越好 -- 為什麼我們要做「彩虹魔法少女」 挺身而出，從來不是容易的事情。 前幾天，朝陽科大的同學，只因為在夜市宣傳自己的理念，就受到暴力的肢體對待。 其實，最近我們每天都受到各種暴力的對待。但我們要向這些人說，我們不會被這樣的暴力嚇阻。這樣的暴力，阻擋不了我們現身的意願，就像這些先驅者一樣。 加入這個 chat bot ，我們就會在投票前通知大家，1124 回家投票，兩好三壞。 故事：楊双子 插圖：茶葉梗 ——— 平權公投，重要資訊 ——— 　 最新訊息、如何協助、重要通知，都在官方 line@  　 馬上加入 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  　 想要做更多？ 各式任務等你來挑戰 👉 https://reurl.cc/L0vX4 百萬名單熱烈招募中  👉 https://goo.gl/PhzAgM 　 11/24 回家投票，平權路上， #兩好三壞 　⭕票號 14、15 同意 　✖ 10、11、12 不同意 　 #就差一步 #讓愛沒有局外人
23,【選舉最後關頭，上街開團啦！】 　 全台物資點與投票小卡索取點：https://reurl.cc/R03pZ 　 不管民調結果如何，投票日才見真章。 我們無須氣餒，但更不能鬆懈。 ❗最後一週，把氣勢拿出來❗ 　 面對反同方鋪天蓋地的無差別攻勢， 是時候展現我們力挺平權的聲音了。📢📢📢 　 這個週末， 🏳‍🌈彩虹旗🏳‍🌈會飄揚在人潮擁擠的路口， 身穿彩虹的志工會穿梭在市場中， 守在車站前、站在必經的出口上。 給每個焦慮難過的人加油打氣， 讓不知道真相的人暸解實情。 　 大家一起上街開團吧！ 　 　 ——— 平權公投，重要資訊 ——— 　 最新訊息、如何協助、重要通知，都在官方 line@  　 馬上加入 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  　 想要做更多？ 各式任務等你來挑戰 👉 https://reurl.cc/L0vX4 全台物資點與友善店家 👉 https://reurl.cc/R03pZ 📰 各種文宣自由配，還有『單面 A4 黑白版』📰 ☁☁ 雲端下載 ☁☁ ➡ https://reurl.cc/7rDey（ 平權前夕・彩虹起義 ） ➡ https://reurl.cc/gW5lL（ 婚姻平權大平台 ） 　 11/24 回家投票，平權路上， #兩好三壞 　⭕票號 14、15 同意 　✖ 10、11、12 不同意 　 #就差一步 #讓愛沒有局外人
24,"我們很遺憾11月16晚間，有平權志工在霧峰夜市宣講時因與攤商發生爭執，遇上被勒脖、欲持鐵條攻擊等情事，幸好志工們並無大礙，也有錄影存證，並感謝 婚姻平權大平台-兩好三壞投出幸福未來 的中部專員協助至警局處理報案相關事宜。 　 我們知道，在爭取平權的路上，一直都是困難重重，我們面對的常常是滿滿的惡意。 但我們一直相信，面對不理解、不認同， 堅定而溫柔的對話能為我們帶來力量。 　 公投在即，感謝每一位願意上街為平權發聲、為未來拉票的志工夥伴們 但請各位務必切記，#安全第一 ✅務必結伴而行 ✅隨時準備好直播/錄影蒐證 ✅若身處夜市或較不友善的出團點，不建議使用大聲公，可以發傳單等較柔性方式進行 ✅避免正面衝突，若遇不理性民眾上前爭執挑釁，無需回應他們。 ✅若遇謾罵或動手，請第一時間請採取防禦姿勢、身旁的夥伴立即直播/錄影蒐證，且切勿回手，優先退離現場，保護自身安全為要。 　 每一次上街，可能遇上溫暖感動，但可能有更多冷漠與消耗 希望每一個你都能留意自身身心安全，適時休息 也請多多替身邊的夥伴們加油打氣💪💪💪 最後七天，我們要冷靜沈著地應對 因為每一個平權的力量都很重要 因為我們要和每一個你一起攜手看見1124的奇蹟。 　 ——— 平權公投，重要資訊 ——— 　 最新訊息、如何協助、重要通知，都在官方 line@  　 馬上加入 👉👉👉 https://goo.gl/E1iVtq 或是 ID 搜尋：@2yes3no  　 想要做更多？百萬名單招募中  👉 https://goo.gl/PhzAgM 　 11/24 回家投票，平權路上， #兩好三壞 票號 14, 15 同意 10, 11, 12 不同意 　 #就差一步 #讓愛沒有局外人"
25,性平教育案（第15案）第四場電視發表會來啦。 一起來為 兒童青少年精神科醫師 #顏正芳 教授 加油吧！ Youtube直播傳送門 ➡️https://www.youtube.com/watch?v=5zx4djfgqi4
26,公投當天要幹嘛？ 要帶什麼？ 怎麼蓋，才不會意外變廢票？ Observers．監票者聯盟 創辦人黃聖峰直播教學～～
27,婚姻平權案（第14案）第四場電視發表會來囉。 讓我們掌聲歡迎 時代力量 的 立法委員 黃國昌 ！ Youtube直播傳送門 ➡️https://www.youtube.com/watch?v=SwDA4DCfsMI
28,【先別管🐝蜂蜜檸檬🍋了，你看過 #行政院的公投意見書 嗎？】 中選會日前發布一份關於11月24號公投的說明手冊，包括各提案的理由說明以及行政院的意見書。那麼，對於與婚姻平權、性平教育相關的幾案，行政院又是怎麼說的呢？ 　　 👉 完整版這裡去：https://ppt.cc/fmbERx 　　 【婚姻平權：反同第10、12案；平權第14案】 🔹 重點一：反同公投無法影響同性得以結婚的權利。 憲法保障同性間得以結婚之權利，已經司法院釋字第 748 號解釋確認，#不會因本次公投結果而有所變更。 🔹 重點二：婚姻不限於一男一女。 司法院釋字第 748 號解釋就民法未使相同性別之二人得為經營共同生活之目的，成立具有親密性及排他性之永久結合關係，宣告其屬「規範不足之違憲」……上開解釋釋雖未宣告民法何條文違憲或立即失效，惟依其解釋意旨，#婚姻應已不限於一男一女。 🔹 重點三：就算立專法，也要跟民法有同等保障。 無論採取何種形式（如修正婚姻章、於民法親屬編另立專章、制定特別法或其 他形式），#均須以達成婚姻自由之平等保護為前提，方能填補「規範不足之違憲狀態」。 　　 　　 【性平教育：反同第11案；平權第15案】 🔸 重點一：反同團體對同志教育的理解大錯特錯。 本案公民投票案理由書所稱「吹捧同志形象為時髦風尚的政策立場」等，顯係 #對教育部實施之同志教育有所誤解。教育部所實施之同志教育，係教育學生瞭解並尊重不同的性別特質、性別認同與性傾向……預防及調查處理校園性侵害、性騷擾或性霸凌事件係性別平等教育法之重要立法目的。 🔸 重點二：性平教材都經過專業審查，不是你想廢就廢。 若僅係對同志教育之部分教材、教學法有相關疑義，則已 #可由權責機構國家教育研究院依相關規定與機制進行討論與處理，倘欲於國民教育階段廢止「同志教育」，則將難以達成性別平等教育法之立法精神與目的，亦將無助於提升學生之性平意識。 🔸 重點三：同志教育才是消除性別歧視與刻板印象的正道。 理由書稱「同志教育極易將原本經過諮商輔導以後 會進入兩性自然互動的學生，導引至同性結合的關係，影響兒少身心發展甚鉅」，除係出於對同志教育目的之誤解外，#亦隱涵對同性性傾向者之歧視及刻板印象。......欲消除對同性性傾向者之歧視及刻板印象，於國民教育階段，即落實 #包括同志教育內涵的性別平等教育，實為正途。 　　 　　 雖然有了行政院對平權的背書，但公投本身就是一個 #大型民調，我們還是需要積極站出來投票，對平權公投表達支持，才能真正成為新政策的助力，減少反同聲浪的阻力。 11月24號，每一票都至關重要！ 　　 　　 ——— 平權公投，重要資訊 ——— 　　 最新訊息、如何闢謠、重要通知，都在官方 line@ 👉 馬上加入 https://goo.gl/E1iVtq 👉 或是 ID 搜尋：@2yes3no 想要做更多？ 各式任務等你來挑戰 👉 https://reurl.cc/L0vX4 — 11/18 凱道音樂會，有你不孤單 11/24 回家投一票，#兩好三壞挺平權 票號 14、15 同意 10、11、12 不同意
